Unnamed: 0,SMILES,ATSC5v,AATSC5Z,MATS8se,AATS2p,ATSC5Z,Reagent1 (ul),Reagent2 (ul),Reagent3 (ul),Reagent4 (ul),lab_code,crystal_size,crystal_score
41.0,Cc1ccnc2cncc(-c3cn[nH]c3)c12,-588.7513059452914,-1.3246133084189766,0.11441525226691325,1.7586457761010443,-75.50295857988166,85.40349686187551,25.4047920943279,82.7054732786941,134.60364935772608,0.0,0.7094739687422467,4.0
42.0,CCc1ccnc(C(=O)O)c1,-59.910466244825436,0.5625,0.3868984423954211,1.504127623418625,18.0,40.20601572315299,99.04910363597395,7.109099626466576,109.12532948411959,0.0,0.5816007567295799,4.0
43.0,Cc1cnc(CO)cc1C,196.53700072636397,0.9661057405418306,0.3118624101428318,1.4350934378840858,36.71201814058957,83.20203217729177,118.32822405609068,107.25953889158316,22.775279817211004,0.0,1.1393082848191858,4.0
44.0,CC1CC=C2N=CC=C(C(C)N)C2O1,-305.7985520543945,-0.8294444444444442,0.32858773654645795,1.423465409657,-59.71999999999999,36.285526793014725,40.624610952357344,164.49994200877262,158.39099405011038,1.0,0.4829088145489498,4.0
45.0,c1ccc(-c2ccc(C3=NCCO3)nc2)nc1,-298.15828835876596,-2.036379769299024,-0.2133857501442112,1.6328742845244488,-93.67346938775508,141.66034583883751,37.08539127723685,37.49240925526454,50.226501099680384,0.0,1.380589896317349,4.0
46.0,OCc1cccnc1-c1ccccn1,-325.50087227834166,-1.5743563685636854,0.10305945780096017,1.6798050801756153,-64.5486111111111,50.000113440047684,8.314207716005159,19.385122291619748,19.670434618678886,1.0,0.17482630000000013,4.0
47.0,Cc1c(C2CCCCC2)nc2ccccc2c1C,-445.62148918933093,-0.8700209643605871,0.10292254158537102,1.5838615976755133,-92.22222222222223,74.9106282363654,97.44985087387322,90.46528594142048,156.85744384799509,1.0,1.3636298450501154,4.0
48.0,CC(N)c1cccnc1-c1ccccn1,-444.9169304428698,-1.5981919083422842,0.22081563695238798,1.6188917108382128,-91.0969387755102,40.99516321012255,149.10453960679138,86.67288833314038,158.0112830596301,1.0,0.8821026272468062,4.0
49.0,Cc1ccncc1-c1ccncc1,-85.45788956877331,-0.3383322831337953,-0.3487049905243217,1.7141158932775526,-15.22495274102079,1.1860520977138491,150.2132209671224,51.28427845684145,25.89317664748809,1.0,1.1536438678983127,4.0
50.0,Cc1ccnc(COc2cc(C)n[nH]2)c1,203.55613820961992,0.1104702750665485,-0.2829802189915741,1.4502366638738124,5.081632653061232,130.79004734711128,146.5631626980614,39.763597604984774,167.01331610370477,1.0,0.6718996989928061,4.0
51.0,Cc1ccnc(CNC2C=CCCC2)c1,125.64012450778215,0.08994708994709003,-0.1301584470042221,1.4675263743269342,5.666666666666671,57.40104860636954,41.02215785174562,125.31901275712221,120.13525553664444,0.0,0.4476520149858052,4.0
52.0,Cc1ccncc1-c1ccncc1,-85.45788956877331,-0.3383322831337953,-0.3487049905243217,1.7141158932775526,-15.22495274102079,113.39712082956623,81.40694279200274,113.56566368432912,124.39809422174505,0.0,0.7890334610829494,4.0
53.0,Cc1ccnc(-c2cnc3sccc3c2)c1,19.61456595428648,0.3632009016624399,-0.029115961719302943,1.9954756301010443,15.254437869822473,1.9330694265615604,55.935244489972185,31.78917133869325,50.577403473604384,1.0,0.7400009073350496,4.0
54.0,Cc1ccncc1-c1ccncc1,-85.45788956877331,-0.3383322831337953,-0.3487049905243217,1.7141158932775526,-15.22495274102079,1.9851028994803217,134.50847532279894,44.92820071094181,142.54366045654746,0.0,0.7005720179578491,3.0
55.0,Cc1cc2c(-c3cccnn3)ccnc2cc1[O-],-171.4697389207667,0.23700869236583536,0.14162064091817467,1.814142249261396,12.798469387755107,17.354613585765986,83.74392674250826,147.04437085615032,53.69883578304175,0.0,0.82434887445784,4.0
56.0,Cc1ccncc1Cc1nc([NH-])nc2ccsc12,583.1459350476696,1.754694902138422,-0.5435203276456957,1.9137132113879198,110.54577883472058,146.97451149851597,80.5649889687187,49.16295111432722,110.35678527529276,1.0,0.602953062439788,4.0
57.0,Cc1ccnc2cncc(-c3cn[nH]c3)c12,-588.7513059452914,-1.3246133084189766,0.11441525226691325,1.7586457761010443,-75.50295857988166,17.922231329228442,11.331464930626733,163.8101516746367,108.2074175872407,0.0,0.5403479241758254,4.0
58.0,CCc1ccnc(C(=O)O)c1,-59.910466244825436,0.5625,0.3868984423954211,1.504127623418625,18.0,36.76136217766224,4.621052868027904,127.50126520736471,5.975193870665394,1.0,0.14248520000000028,4.0
59.0,Cc1cnc(CO)cc1C,196.53700072636397,0.9661057405418306,0.3118624101428318,1.4350934378840858,36.71201814058957,52.62457863955101,137.77505656993787,81.47421149329084,113.70252756335444,1.0,0.7058799098394845,4.0
60.0,CC1CC=C2N=CC=C(C(C)N)C2O1,-305.7985520543945,-0.8294444444444442,0.32858773654645795,1.423465409657,-59.71999999999999,171.1385306664416,93.0174605481402,133.18110787813782,9.953110006894745,1.0,2.0318319903470843,4.0
61.0,c1ccc(-c2ccc(C3=NCCO3)nc2)nc1,-298.15828835876596,-2.036379769299024,-0.2133857501442112,1.6328742845244488,-93.67346938775508,161.30914406922912,124.73099501854205,1.0064359825550817,40.42341478663944,1.0,1.6859429465119904,4.0
62.0,OCc1cccnc1-c1ccccn1,-325.50087227834166,-1.5743563685636854,0.10305945780096017,1.6798050801756153,-64.5486111111111,147.7019669024365,144.4843035650328,184.4601378312929,132.36153555289852,0.0,1.718664229523809,4.0
63.0,Cc1c(C2CCCCC2)nc2ccccc2c1C,-445.62148918933093,-0.8700209643605871,0.10292254158537102,1.5838615976755133,-92.22222222222223,35.46257128058664,161.36861033438774,16.761999718700118,108.33971604694977,0.0,0.8782620644531133,4.0
64.0,CC(N)c1cccnc1-c1ccccn1,-444.9169304428698,-1.5981919083422842,0.22081563695238798,1.6188917108382128,-91.0969387755102,100.27039582407257,85.49145896572625,29.791405531183578,155.1385244320101,0.0,2.015010971796345,4.0
65.0,Cc1ccncc1-c1ccncc1,-85.45788956877331,-0.3383322831337953,-0.3487049905243217,1.7141158932775526,-15.22495274102079,44.37316424491377,37.89898778644631,93.63564402779652,49.91041497245033,0.0,0.5310307748100979,4.0
66.0,Cc1ccnc(COc2cc(C)n[nH]2)c1,203.55613820961992,0.1104702750665485,-0.2829802189915741,1.4502366638738124,5.081632653061232,85.1334357232495,71.78845578577763,173.72341699097043,22.87077469331923,1.0,0.8110433879906981,4.0
67.0,Cc1ccnc(CNC2C=CCCC2)c1,125.64012450778215,0.08994708994709003,-0.1301584470042221,1.4675263743269342,5.666666666666671,82.54943382320145,75.71101388398613,53.492353692643654,26.999009568477426,0.0,0.8647708345755336,4.0
68.0,Cc1ccncc1-c1ccncc1,-85.45788956877331,-0.3383322831337953,-0.3487049905243217,1.7141158932775526,-15.22495274102079,169.2212781769701,117.59890585404446,58.24426108552543,43.65123345877818,1.0,1.090064433538822,4.0
69.0,Cc1ccnc(-c2cnc3sccc3c2)c1,19.61456595428648,0.3632009016624399,-0.029115961719302943,1.9954756301010443,15.254437869822473,115.45383155694122,140.00861392636992,79.37043022257134,140.71053918265628,0.0,0.7737621838525379,4.0
70.0,Cc1ccncc1-c1ccncc1,-85.45788956877331,-0.3383322831337953,-0.3487049905243217,1.7141158932775526,-15.22495274102079,74.81717805466259,8.229898057231598,61.00712236194713,20.423275140150658,0.0,0.23559757638280035,3.0
71.0,Cc1cc2c(-c3cccnn3)ccnc2cc1[O-],-171.4697389207667,0.23700869236583536,0.14162064091817467,1.814142249261396,12.798469387755107,146.5560508984429,98.48964381901304,158.5837656611421,147.81814231433594,0.0,1.3028301908707964,4.0
72.0,Cc1ccncc1Cc1nc([NH-])nc2ccsc12,583.1459350476696,1.754694902138422,-0.5435203276456957,1.9137132113879198,110.54577883472058,35.43843932545692,156.36068236819153,178.4064512006086,142.48284829907038,0.0,0.8312170027366751,3.0
73.0,Cc1ccnc2cncc(-c3cn[nH]c3)c12,-588.7513059452914,-1.3246133084189766,0.11441525226691325,1.7586457761010443,-75.50295857988166,40.66005076948787,161.25971064617917,126.88927105905852,68.86836906834635,0.0,0.8869983279045001,4.0
74.0,CCc1ccnc(C(=O)O)c1,-59.910466244825436,0.5625,0.3868984423954211,1.504127623418625,18.0,88.77935586358713,143.8518251557654,17.518663961008944,139.12995641725848,0.0,0.9342403941381654,4.0
75.0,Cc1cnc(CO)cc1C,196.53700072636397,0.9661057405418306,0.3118624101428318,1.4350934378840858,36.71201814058957,43.647674183095596,157.70092870691082,82.13032024254652,133.94106066714716,0.0,0.7276677817587263,4.0
76.0,CC1CC=C2N=CC=C(C(C)N)C2O1,-305.7985520543945,-0.8294444444444442,0.32858773654645795,1.423465409657,-59.71999999999999,167.52093490248222,160.7487145765872,0.7005969486749963,2.9578431001014014,1.0,2.12501208136795,4.0
77.0,c1ccc(-c2ccc(C3=NCCO3)nc2)nc1,-298.15828835876596,-2.036379769299024,-0.2133857501442112,1.6328742845244488,-93.67346938775508,168.44593227363615,140.83951324502826,177.99081583592147,6.592545077158888,1.0,1.7686712134854154,4.0
78.0,OCc1cccnc1-c1ccccn1,-325.50087227834166,-1.5743563685636854,0.10305945780096017,1.6798050801756153,-64.5486111111111,145.97502947813533,122.81367682065391,184.67406380840046,37.308978533319156,0.0,1.7375476847071551,4.0
79.0,Cc1c(C2CCCCC2)nc2ccccc2c1C,-445.62148918933093,-0.8700209643605871,0.10292254158537102,1.5838615976755133,-92.22222222222223,53.80384213704397,71.64905039927969,189.88795294344501,124.20589469821829,0.0,0.9096243466973556,4.0
80.0,CC(N)c1cccnc1-c1ccccn1,-444.9169304428698,-1.5981919083422842,0.22081563695238798,1.6188917108382128,-91.0969387755102,58.74712154337557,114.10580069970636,144.72640464070278,66.52310395490049,0.0,1.1597414188124353,4.0
81.0,Cc1ccncc1-c1ccncc1,-85.45788956877331,-0.3383322831337953,-0.3487049905243217,1.7141158932775526,-15.22495274102079,11.09433667401048,107.34907517658738,78.74486523338969,38.93777112002911,0.0,0.975171205011213,4.0
82.0,Cc1ccnc(COc2cc(C)n[nH]2)c1,203.55613820961992,0.1104702750665485,-0.2829802189915741,1.4502366638738124,5.081632653061232,84.72330297291111,111.60773253181162,58.008183345637434,149.8889842179566,1.0,0.6281713710690963,4.0
83.0,Cc1ccnc(CNC2C=CCCC2)c1,125.64012450778215,0.08994708994709003,-0.1301584470042221,1.4675263743269342,5.666666666666671,64.44917550791375,32.18656667200161,81.75431220841125,71.1319372470823,0.0,0.6651940067589239,4.0
84.0,Cc1ccncc1-c1ccncc1,-85.45788956877331,-0.3383322831337953,-0.3487049905243217,1.7141158932775526,-15.22495274102079,21.980724063139117,136.48980212122146,46.758769598972556,166.80470563322066,1.0,0.4883443829953222,4.0
85.0,Cc1ccnc(-c2cnc3sccc3c2)c1,19.61456595428648,0.3632009016624399,-0.029115961719302943,1.9954756301010443,15.254437869822473,40.16018966496867,110.76455449722229,55.93047103009342,148.43839690061384,1.0,0.5893141297392278,4.0
86.0,Cc1ccncc1-c1ccncc1,-85.45788956877331,-0.3383322831337953,-0.3487049905243217,1.7141158932775526,-15.22495274102079,174.74615275897327,148.30722713030198,189.17743630034371,15.873302187602418,0.0,1.1839112704026802,4.0
87.0,Cc1cc2c(-c3cccnn3)ccnc2cc1[O-],-171.4697389207667,0.23700869236583536,0.14162064091817467,1.814142249261396,12.798469387755107,11.687055527606578,129.47698914992665,177.6587247253326,144.44435379583402,0.0,0.7494990243531354,4.0
88.0,Cc1ccncc1Cc1nc([NH-])nc2ccsc12,583.1459350476696,1.754694902138422,-0.5435203276456957,1.9137132113879198,110.54577883472058,97.84057206054155,49.73798324325536,70.52784118378304,126.99907098331808,1.0,0.4227170954902899,4.0
89.0,Cc1ccnc2cncc(-c3cn[nH]c3)c12,-588.7513059452914,-1.3246133084189766,0.11441525226691325,1.7586457761010443,-75.50295857988166,110.6895005767448,111.70323475397284,57.550687348287795,126.53149800032736,0.0,1.8026231324655,4.0
90.0,CCc1ccnc(C(=O)O)c1,-59.910466244825436,0.5625,0.3868984423954211,1.504127623418625,18.0,52.52745043823796,50.98134517738686,113.29609610483843,65.06540625902994,1.0,0.7015176592974421,4.0
91.0,Cc1cnc(CO)cc1C,196.53700072636397,0.9661057405418306,0.3118624101428318,1.4350934378840858,36.71201814058957,97.73038650147232,153.25144360736348,15.715106317921204,7.412100029528422,1.0,0.9379192920011028,4.0
92.0,CC1CC=C2N=CC=C(C(C)N)C2O1,-305.7985520543945,-0.8294444444444442,0.32858773654645795,1.423465409657,-59.71999999999999,139.2434498646969,160.73420814705224,58.25441740248413,102.76630192072884,1.0,1.7728238169429085,4.0
93.0,c1ccc(-c2ccc(C3=NCCO3)nc2)nc1,-298.15828835876596,-2.036379769299024,-0.2133857501442112,1.6328742845244488,-93.67346938775508,169.2174545091207,46.17102664602558,120.87898716651726,169.40547203151118,1.0,1.0274952469841256,4.0
94.0,OCc1cccnc1-c1ccccn1,-325.50087227834166,-1.5743563685636854,0.10305945780096017,1.6798050801756153,-64.5486111111111,48.92260514742936,110.44203499022926,86.04127159333237,0.7179321777700176,0.0,1.1290866877440435,4.0
95.0,Cc1c(C2CCCCC2)nc2ccccc2c1C,-445.62148918933093,-0.8700209643605871,0.10292254158537102,1.5838615976755133,-92.22222222222223,89.44655967889713,98.6824631948059,113.4947930389834,127.87156425585569,1.0,1.642961912129535,4.0
96.0,CC(N)c1cccnc1-c1ccccn1,-444.9169304428698,-1.5981919083422842,0.22081563695238798,1.6188917108382128,-91.0969387755102,44.487993364367675,105.19590877851455,49.271199359637784,156.6056180015252,0.0,0.9592018058451108,4.0
97.0,Cc1ccncc1-c1ccncc1,-85.45788956877331,-0.3383322831337953,-0.3487049905243217,1.7141158932775526,-15.22495274102079,147.3886395981054,38.07939260236392,50.222542890301646,151.6030627858976,1.0,0.6822407044817883,4.0
98.0,Cc1ccnc(COc2cc(C)n[nH]2)c1,203.55613820961992,0.1104702750665485,-0.2829802189915741,1.4502366638738124,5.081632653061232,97.24846685074677,25.957276758094245,39.468015083613984,73.39440988542002,1.0,0.385290254372904,4.0
99.0,Cc1ccnc(CNC2C=CCCC2)c1,125.64012450778215,0.08994708994709003,-0.1301584470042221,1.4675263743269342,5.666666666666671,19.100459082242647,20.73008169897987,80.88601370706398,93.21047794228649,0.0,0.6220398634568951,4.0
100.0,Cc1ccncc1-c1ccncc1,-85.45788956877331,-0.3383322831337953,-0.3487049905243217,1.7141158932775526,-15.22495274102079,120.69573441257069,148.19450331549973,104.26672298755122,0.28673204574545696,0.0,1.1227271689454843,4.0
101.0,Cc1ccnc(-c2cnc3sccc3c2)c1,19.61456595428648,0.3632009016624399,-0.029115961719302943,1.9954756301010443,15.254437869822473,141.12940347482356,13.856580854113115,131.06871384085778,21.821843812879898,0.0,0.5622618640124261,4.0
102.0,Cc1ccncc1-c1ccncc1,-85.45788956877331,-0.3383322831337953,-0.3487049905243217,1.7141158932775526,-15.22495274102079,4.871741014127589,31.74821901626737,147.43475886479655,30.669613636667986,0.0,0.5069967289922198,4.0
103.0,Cc1cc2c(-c3cccnn3)ccnc2cc1[O-],-171.4697389207667,0.23700869236583536,0.14162064091817467,1.814142249261396,12.798469387755107,82.95562918130453,136.84136771086702,96.67845881655596,25.217969740219782,1.0,1.3287993745092128,4.0
104.0,Cc1ccncc1Cc1nc([NH-])nc2ccsc12,583.1459350476696,1.754694902138422,-0.5435203276456957,1.9137132113879198,110.54577883472058,20.106143538227954,52.14230682290658,151.0739038860438,47.4699511729722,0.0,0.7974214789538869,4.0
105.0,Cc1ccnc2cncc(-c3cn[nH]c3)c12,-588.7513059452914,-1.3246133084189766,0.11441525226691325,1.7586457761010443,-75.50295857988166,167.55650426122992,1.6326781812693945,166.47710961706525,150.50731313550546,1.0,0.1162248000000002,4.0
106.0,CCc1ccnc(C(=O)O)c1,-59.910466244825436,0.5625,0.3868984423954211,1.504127623418625,18.0,175.74421933095675,126.25251633327028,62.19011947738063,10.046045125417043,1.0,1.4747607386235189,4.0
107.0,Cc1cnc(CO)cc1C,196.53700072636397,0.9661057405418306,0.3118624101428318,1.4350934378840858,36.71201814058957,172.99310450835725,121.5761151553507,130.8125636188854,149.34214799403682,0.0,1.1514297112820515,4.0
108.0,CC1CC=C2N=CC=C(C(C)N)C2O1,-305.7985520543945,-0.8294444444444442,0.32858773654645795,1.423465409657,-59.71999999999999,72.10639805068203,108.08029700153992,10.334409196575267,22.59924701032032,1.0,1.4717401320871772,4.0
109.0,c1ccc(-c2ccc(C3=NCCO3)nc2)nc1,-298.15828835876596,-2.036379769299024,-0.2133857501442112,1.6328742845244488,-93.67346938775508,127.08020339515166,89.32926853012303,1.2976374497309917,169.35211904250656,1.0,1.3881461951766811,4.0
110.0,OCc1cccnc1-c1ccccn1,-325.50087227834166,-1.5743563685636854,0.10305945780096017,1.6798050801756153,-64.5486111111111,90.91005130950322,13.279565492869663,142.60798731851895,64.00750419349541,1.0,0.4618397619047604,4.0
111.0,Cc1c(C2CCCCC2)nc2ccccc2c1C,-445.62148918933093,-0.8700209643605871,0.10292254158537102,1.5838615976755133,-92.22222222222223,133.49049325043404,22.788601494442574,132.9958990844256,29.75284814675205,0.0,0.7434119833333344,4.0
112.0,CC(N)c1cccnc1-c1ccccn1,-444.9169304428698,-1.5981919083422842,0.22081563695238798,1.6188917108382128,-91.0969387755102,41.907993072893156,55.24804363177456,140.75550754659696,163.97684202812655,1.0,0.6139320850612484,4.0
113.0,Cc1ccncc1-c1ccncc1,-85.45788956877331,-0.3383322831337953,-0.3487049905243217,1.7141158932775526,-15.22495274102079,54.5835495382193,74.55218085982716,157.67428735914336,25.00610034816772,1.0,0.7476572260856946,4.0
